instrument,topic,lag,m5_pvalue,m5_score,m6_ic,m6_confirmed,m5_confirmed,ensemble_pass,config_id,split,regime
MSCI_INDIA,sanctions_emb,14,0.311106,-0.000832,0.056522,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,sanctions_emb,30,0.478289,-0.000202,0.095847,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,sanctions_emb,60,0.753396,1.2e-05,0.128943,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,inflation_emb,14,0.088418,0.001318,0.088707,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,inflation_emb,30,0.36926,0.000305,0.084121,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,inflation_emb,60,0.611094,-3.1e-05,0.081351,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,banking_emb,14,0.862551,-0.000128,0.070627,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,gold_emb,1,0.266492,0.000705,0.094511,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,gold_emb,30,0.515695,-0.000228,0.063666,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,gold_emb,60,0.467067,0.000127,0.259885,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,oil_emb,14,0.076627,0.002872,0.058321,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,oil_emb,30,0.436158,-0.000541,0.085951,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,rate_emb,30,0.633374,0.000255,0.066508,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,sanctions_emb,30,0.601576,0.000267,0.062149,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,banking_emb,1,0.763902,-0.000391,0.099999,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,gold_emb,1,0.710227,-0.000463,0.143539,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,gold_emb,30,0.352622,-0.000544,0.07418,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,rate_emb,1,0.386882,-0.001159,0.137079,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,ruble_emb,30,0.375642,-0.000464,0.07815,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,sanctions_emb,30,0.931404,4.5e-05,0.060468,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,banking_emb,14,0.128998,0.002349,0.05727,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,gold_emb,14,0.781804,0.000413,0.096599,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,gold_emb,30,0.442807,-0.00048,0.068444,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,oil_emb,14,0.98876,-1.6e-05,0.059155,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,oil_emb,30,0.98484,7e-06,0.068097,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,rate_emb,14,0.478532,-0.00079,0.074901,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,rate_emb,30,0.908461,4.3e-05,0.07189,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,ruble_emb,1,0.530808,0.000633,0.074127,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,inflation_emb,1,0.63932,0.000471,0.081185,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,banking_emb,1,0.002242,0.002907,0.118245,True,True,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,banking_emb,30,0.426086,0.000298,0.06887,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,gold_emb,14,0.672681,0.000456,0.095854,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,oil_emb,14,0.650808,0.000577,0.071399,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,oil_emb,30,0.806232,9.9e-05,0.087811,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,rate_emb,14,0.569038,-0.000695,0.074212,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,ruble_emb,1,0.577543,0.000614,0.077157,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,inflation_emb,1,0.425011,0.000878,0.131361,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,banking_emb,1,0.002132,0.003186,0.107249,True,True,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,banking_emb,14,0.182547,0.001621,0.067701,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,banking_emb,30,0.639462,0.000185,0.101263,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,gold_emb,1,0.468985,0.000745,0.059961,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,oil_emb,1,0.723822,0.000363,0.071779,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,rate_emb,1,0.20649,0.001309,0.069555,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,rate_emb,14,0.449117,-0.000867,0.065353,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,rate_emb,30,0.954776,-2.3e-05,0.081149,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,sanctions_emb,30,0.978175,1.4e-05,0.065144,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,inflation_emb,1,0.748417,0.000333,0.080927,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,banking_emb,1,0.002072,0.00303,0.150611,True,True,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,banking_emb,14,0.226828,0.001385,0.050455,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,banking_emb,30,0.565929,0.000231,0.051327,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,gold_emb,14,0.558559,0.000656,0.070894,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,oil_emb,30,0.86359,7.5e-05,0.063337,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,rate_emb,14,0.461479,-0.000945,0.060809,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,banking_emb,1,0.00526,0.00309,0.095336,True,True,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,banking_emb,30,0.800332,0.000119,0.08828,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,gold_emb,1,0.521929,0.000699,0.08897,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,gold_z,14,0.024438,-0.001686,0.0346,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
DXY,sanctions_z,14,0.004223,-0.000958,0.071709,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
CHINA_H_SHARES,gold_z,7,0.028926,-0.003215,0.063896,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
IMOEX,rate_z,14,0.032804,-0.002567,0.0608,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXFN,rate_z,14,0.039704,-0.002718,0.057381,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXFN,banking_z,1,0.04764,0.002148,0.035997,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXOG,rate_z,14,0.028357,-0.002694,0.044202,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXOG,banking_z,1,0.02638,0.002275,0.074999,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
DJ_SOUTH_AFRICA,gold_z,14,0.024438,-0.001686,0.0346,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
DXY,sanctions_z,14,0.004223,-0.000958,0.071709,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
CHINA_H_SHARES,gold_z,7,0.028926,-0.003215,0.063896,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
IMOEX,rate_z,14,0.032804,-0.002567,0.0608,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXFN,rate_z,14,0.039704,-0.002718,0.057381,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXOG,rate_z,14,0.028357,-0.002694,0.044202,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
DJ_SOUTH_AFRICA,gold_z,14,0.024438,-0.001686,0.0346,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
DXY,sanctions_z,14,0.004223,-0.000958,0.071709,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
CHINA_H_SHARES,gold_z,7,0.028926,-0.003215,0.063896,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
IMOEX,rate_z,14,0.032804,-0.002567,0.0608,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXFN,rate_z,14,0.039704,-0.002718,0.057381,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXOG,rate_z,14,0.028357,-0.002694,0.044202,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
DJ_SOUTH_AFRICA,gold_z,14,0.024438,-0.001686,0.0346,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
DXY,sanctions_z,14,0.004223,-0.000958,0.071709,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
CHINA_H_SHARES,gold_z,7,0.028926,-0.003215,0.063896,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
IMOEX,rate_z,14,0.032804,-0.002567,0.0608,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXFN,rate_z,14,0.039704,-0.002718,0.057381,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
MOEXOG,rate_z,14,0.028357,-0.002694,0.044202,True,True,True,keyword_z30__market_return__M5_AND_M6__p0.05_ic0.030000000000000002,train,
SP500,gold_z,14,0.114193,-0.001257,0.125997,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,oil_z,7,0.199219,-0.000864,0.218829,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,inflation_z,30,0.699901,0.00012,0.191843,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,rate_z,1,0.23615,-0.001555,0.16553,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,banking_z,1,0.515816,-0.000852,0.151742,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,gold_z,1,0.248167,0.001198,0.154992,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,inflation_z,30,0.751639,-0.00013,0.16326,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,gold_z,1,0.170045,0.001553,0.200327,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,gold_z,1,0.166275,0.001483,0.142315,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,gold_z,1,0.132386,0.001812,0.144807,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_z,7,0.197224,-0.00094,0.10358,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_z,14,0.623294,-0.000392,0.073491,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_z,30,0.514416,0.000293,0.071543,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_z,60,0.94416,1.4e-05,0.097476,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_z,90,0.607545,-5.7e-05,0.086969,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,rate_z,1,0.325446,-0.000674,0.100824,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,rate_z,30,0.356461,0.000369,0.093992,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,rate_z,90,0.985305,-2e-06,0.083019,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,ruble_z,14,0.448177,0.00065,0.08795,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,sanctions_z,1,0.401705,-0.000595,0.084846,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,sanctions_z,60,0.940314,-1e-05,0.128149,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,sanctions_z,90,0.92478,-4e-06,0.055395,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,inflation_z,1,0.541264,-0.000424,0.148828,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,inflation_z,14,0.734901,-0.000275,0.070568,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,inflation_z,60,0.866018,3.2e-05,0.074471,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,inflation_z,90,0.781118,-2.4e-05,0.06413,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,banking_z,1,0.669465,0.000288,0.051865,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,gold_z,1,0.470923,0.000507,0.164974,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,gold_z,14,0.114193,-0.001257,0.125997,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,rate_z,14,0.663821,0.000491,0.095417,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,ruble_z,1,0.873352,-0.000158,0.08532,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,sanctions_z,7,0.93653,-8.4e-05,0.094006,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,inflation_z,7,0.383549,0.000897,0.079351,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,inflation_z,14,0.563409,-0.000656,0.058913,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,banking_z,1,0.904475,-0.00011,0.062822,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,banking_z,14,0.655779,-0.000505,0.090696,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,gold_z,30,0.772351,0.000127,0.081126,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,rate_z,14,0.663821,0.000491,0.095417,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,ruble_z,1,0.873352,-0.000158,0.08532,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,sanctions_z,7,0.93653,-8.4e-05,0.094006,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,inflation_z,7,0.383549,0.000897,0.079351,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,inflation_z,14,0.563409,-0.000656,0.058913,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,banking_z,1,0.904475,-0.00011,0.062822,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,banking_z,14,0.655779,-0.000505,0.090696,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,gold_z,30,0.772351,0.000127,0.081126,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,oil_z,7,0.434039,-0.000549,0.071152,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,rate_z,30,0.858143,4.7e-05,0.103801,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,ruble_z,14,0.916979,-8e-05,0.060023,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,sanctions_z,1,0.92849,6.2e-05,0.058502,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,sanctions_z,7,0.90788,-8.4e-05,0.053212,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,sanctions_z,14,0.876985,-0.000124,0.067853,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,inflation_z,7,0.460316,0.000519,0.104,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,banking_z,1,0.979968,1.6e-05,0.059661,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,banking_z,14,0.180885,-0.001012,0.091223,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,gold_z,1,0.634441,0.00032,0.179952,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,oil_z,1,0.595395,-0.000331,0.081483,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,oil_z,7,0.199219,-0.000864,0.218829,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,oil_z,14,0.769641,0.000216,0.117582,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,rate_z,7,0.966727,2.9e-05,0.062596,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,ruble_z,14,0.979362,-1.9e-05,0.055736,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,ruble_z,30,0.956545,1.3e-05,0.074843,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,sanctions_z,1,0.472139,0.000461,0.208121,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,sanctions_z,7,0.589318,-0.000381,0.102517,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,sanctions_z,14,0.640466,-0.000357,0.085818,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,inflation_z,7,0.621706,-0.000332,0.138671,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,inflation_z,14,0.139726,-0.00107,0.081741,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,inflation_z,30,0.146135,0.000497,0.092928,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,gold_z,7,0.783605,0.000184,0.100648,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,oil_z,7,0.708993,0.000113,0.072181,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,oil_z,14,0.987943,-5e-06,0.05606,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,rate_z,1,0.778953,7.8e-05,0.0963,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,rate_z,7,0.842231,6e-05,0.068626,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,ruble_z,1,0.626739,0.000145,0.131001,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,sanctions_z,14,0.004223,-0.000958,0.071709,True,True,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,sanctions_z,30,0.81052,-2.8e-05,0.081277,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,inflation_z,1,0.951501,-1.7e-05,0.050983,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,inflation_z,7,0.959892,-1.5e-05,0.06321,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,inflation_z,14,0.163534,-0.000453,0.076911,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,inflation_z,30,0.456934,8.9e-05,0.105937,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,banking_z,1,0.558525,-0.000161,0.052511,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,banking_z,7,0.945847,-2e-05,0.090305,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,banking_z,14,0.629706,-0.000156,0.065981,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,banking_z,30,0.662126,-4.6e-05,0.150237,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,gold_z,14,0.873524,5.4e-05,0.060888,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,gold_z,30,0.766422,-2.8e-05,0.097275,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,oil_z,1,0.975367,3.5e-05,0.069308,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,oil_z,7,0.746088,-0.000385,0.099473,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,ruble_z,7,0.963037,-6e-05,0.077142,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,sanctions_z,1,0.486486,0.00081,0.082593,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,sanctions_z,14,0.654695,0.000616,0.068508,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,inflation_z,30,0.840536,9.8e-05,0.078487,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,banking_z,1,0.83898,0.000222,0.051145,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,banking_z,7,0.399337,0.000989,0.053408,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,banking_z,14,0.414274,-0.00106,0.093437,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,gold_z,1,0.16368,0.001588,0.100699,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,gold_z,7,0.355169,0.001125,0.094241,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,gold_z,14,0.27784,-0.001426,0.07575,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,gold_z,30,0.763789,-0.000121,0.05715,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,oil_z,7,0.676046,0.000258,0.050083,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,oil_z,14,0.850636,0.000128,0.160086,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,oil_z,30,0.755192,8.3e-05,0.163753,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,rate_z,1,0.961891,-3.2e-05,0.085695,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,ruble_z,1,0.355482,0.000667,0.081641,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,ruble_z,14,0.770711,-0.000197,0.163237,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,ruble_z,30,0.544097,0.000143,0.072004,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,sanctions_z,1,0.31212,0.000718,0.073887,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,sanctions_z,14,0.969389,-2.7e-05,0.17733,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,sanctions_z,30,0.713591,-8e-05,0.061085,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,inflation_z,30,0.699901,0.00012,0.191843,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,banking_z,14,0.580567,0.000382,0.143475,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,banking_z,30,0.941208,1.5e-05,0.084835,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,gold_z,7,0.568039,0.000364,0.110104,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,gold_z,14,0.817711,-0.000159,0.126549,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,gold_z,30,0.74602,-9.5e-05,0.062895,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,oil_z,1,0.416032,0.001126,0.086714,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,oil_z,7,0.145657,-0.002163,0.10874,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,oil_z,14,0.803817,-0.000407,0.245902,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,rate_z,1,0.23615,-0.001555,0.16553,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,rate_z,14,0.951664,-0.0001,0.056352,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,ruble_z,7,0.271099,0.001734,0.059425,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
